ID,Zip,BirthMonth,TotalSales,TotalSavings,TotalVisits,LastVisit,ReferralCode
551597,35124,,772.1425,67.2000,16,2019-09-14 11:02:49, 
551602,35226,,1411.6600,103.7800,25,2019-07-17 16:47:53,
551608,37922-5835,,2384.1000,380.0000,74,2018-12-19 10:43:49.717000,Friend
551632,35976,,3496.5700,53.4800,40,2020-01-06 19:31:18.143000,Catalog
551637,35210,,287.2400,41.0400,12,2019-02-12 10:09:45, 
551657,35749-4870,,2259.1000,167.5000,22,2018-12-29 16:18:40.633000,
551660,70448-6387,,8487.7000,483.2200,116,2019-01-04 15:22:56.053000,Internet
551708,28269-2220,,11177.7600,2537.4800,262,2019-01-15 11:49:03.063000,Catalog
551718,35124,,408.2000,293.0600,16,2019-01-18 14:47:16.400000,
551721,38804-8066,,15385.8300,856.2600,53,2020-02-24 14:41:39.700000,Internet
551735,36330-8036,,5729.1500,420.6423,72,2019-03-03 13:40:29.413000, 
551738,35811-9050,,5930.4500,374.0100,41,2020-03-07 17:42:09.637000, 
551757,35758-8347,,1375.9400,55.9000,20,2014-07-01 16:17:00.830000, 
551760,35769-7024,,4017.4600,185.4100,25,2019-12-27 11:25:43.843000,Friend
551769,35501,,794.4100,181.7300,15,2019-11-05 15:21:14,
551781,35645-4054,,3176.6300,618.8200,64,2019-12-18 16:10:16.423000,Friend
551802,36580,,3952.5600,566.4900,47,2016-10-29 11:00:41.377000,Catalog
551804,35756,,446.5000,8.1800,16,2019-11-21 19:01:38.490000,Internet Search Engine
551805,37129-3936,,4664.6600,175.9000,58,2016-08-13 17:07:00.373000,Sign/Drive By
551819,36420,,4265.7600,250.6000,30,2019-02-11 14:04:46.653000,Catalog
551827,36785,,3229.7240,251.3958,31,2019-12-11 09:23:22,
551830,32653-7839,,568.6200,281.0200,14,2012-03-17 12:03:30.460000,
551842,39071-9518,,2854.2000,91.2200,12,2015-01-30 13:31:34.270000,Catalog
551855,n8n1r2,,10905.5100,1376.3000,94,2020-01-13 13:08:07, 
551862,35906,,2179.2700,625.2300,32,2020-01-26 14:36:00.333000, 
551863,35749-9618,,2758.2900,74.1600,27,2017-03-20 15:47:08.163000,
551874,31904,,7880.4400,395.6900,31,2019-09-30 14:31:39,Catalog
551875,39507,,590.9600,127.5400,8,2018-07-21 12:07:30.110000,
551880,35613-2433,,4671.9200,560.8000,14,2018-06-29 12:58:30.430000,Catalog
551881,39705,,7855.4200,676.3200,19,2019-07-16 11:06:10,
551887,391836904,,28840.2600,1918.5900,150,2018-11-02 17:38:09.450000,
551888,16323-3654,,2379.4000,263.1200,24,2018-03-03 15:29:21.623000,
551891,35504,,31649.7800,6757.6200,194,2018-02-14 15:08:40.817000,
551901,37663-3951,,9518.8200,1136.2400,110,2018-10-18 12:50:31.140000,Internet
551912,46614-6318,,7399.7700,147.0600,129,2018-05-24 15:12:59.983000,
551919,35750,,3368.4300,301.2600,27,2020-02-08 16:21:41.133000,
551940,36092,,944.1760,411.5600,20,2020-01-19 16:34:49.623000,Catalog
551962,35802,,25267.7200,945.8700,107,2019-11-30 12:57:42.917000,
551966,32446,,5534.0400,35.0000,8,2019-02-04 14:15:28.397000,Catalog
552055,35210,,16215.6135,5181.8500,163,2020-02-08 15:01:25,Friend
552089,38804,,6784.4100,638.3000,99,2019-03-02 11:53:52.757000,Internet
552094,35242,,2708.6554,271.0900,74,2019-11-04 11:53:36, 
552121,42748-9722,,29512.2500,2751.2100,270,2019-11-16 17:08:59.780000,Catalog
552156,35044-1068,,1269.4100,96.1500,27,2020-01-02 14:20:53.370000,Catalog
552161,35111,,25159.6200,18334.3400,1360,2019-03-22 14:37:24.860000,Internet Search Engine
552177,32579,,404.2800,14.8400,12,2019-03-23 11:42:02.530000,
552185,32317-8534,,825.2900,94.3700,24,2019-05-17 10:28:37.497000, 
552213,35475,,15909.2100,2460.2000,94,2019-10-27 15:23:17.120000,Catalog
552255,32584,,2959.6800,161.4800,16,2019-04-12 13:46:54.137000,Sign/Drive By
552291,35180,,13956.9635,1017.9100,100,2019-09-04 12:23:37,Sign/Drive By
552299,35180,,11494.0362,580.3801,87,2019-07-25 14:28:19,Catalog
552302,35243,,1103.2500,174.1700,20,2019-06-15 12:31:53, 
552352,362687172,,4079.4800,1070.7600,66,2019-05-03 18:52:13.140000,Catalog
552368,33617,,3722.0200,447.5400,34,2019-05-09 18:43:00.107000,
552384,355786505,,4317.3500,521.5300,34,2019-06-16 14:35:00.060000,147067
552392,35007,,531.3700,36.2400,16,2019-05-11 15:17:46, 
552393,72076-3333,,7032.6200,583.7600,80,2019-05-17 11:55:22.233000,
552406,35810-6410,,3355.1900,169.7800,29,2019-05-18 14:42:01.640000,
552412,35080,,903.5305,48.3200,26,2020-03-28 10:33:59, 
552456,71270,,1675.1490,188.7000,26,2020-02-27 11:07:55, 
552471,62938,,5825.5400,1217.3400,56,2019-05-29 11:48:19.043000,
552481,92596,,1017.4500,0.0000,24,2019-06-06 13:54:53.607000,
552491,39120-2950,,2630.0120,297.1600,25,2019-06-14 19:03:21,
552493,40324,,5223.5200,518.4000,95,2020-03-14 17:11:35,Friend
552516,77521-8404,,8481.7400,73.3000,74,2019-06-15 10:31:58.993000,
552527,36083,,10043.8200,1248.7000,16,2019-06-18 17:05:11.577000,Catalog
552538,481872713,,4101.8800,801125.7100,123,2019-06-17 12:39:23.013000, 
552557,33908,,983.6600,93.0200,12,2019-06-21 13:27:47.007000,
552628,395749346,,32724.5400,631.4700,153,2019-07-10 09:33:06.450000,
552641,35406-2212,,2751.3600,146.7000,20,2019-07-06 16:02:22.657000,Catalog
552650,36117,,4946.7020,355.8200,88,2019-12-14 13:16:34, 
552654,616142176,,4224.7200,1531.3200,57,2019-07-15 15:50:43.360000,Catalog
552659,365494068,,6033.2000,402.8600,140,2019-07-16 18:19:50.300000,Brochure
552665,350574169,,11869.9400,465.3200,161,2019-02-28 11:34:08,Competitor Referral
552684,796014778,,3070.6200,219.3200,46,2018-11-03 15:20:56.580000,
552695,658042620,,621.0800,23.0000,16,2018-03-09 18:25:48.537000,
552697,35244,,1055.3758,5.5729,15,2019-07-18 14:30:30,Competitor Referral
552698,325473571,,497.0400,-9.5000,14,2017-12-16 11:25:46.313000,
552700,804651562,,441.6000,8.4000,8,2018-06-18 17:00:00.717000,Friend
552703,338805201,,3879.5400,441.9800,22,2019-07-16 11:20:27.097000,
552717,38801-8452,,329.3400,0.0000,6,2019-07-20 18:36:06.947000,Catalog
552735,70592,,3660.6800,71.1200,36,2019-07-19 15:40:04.557000,
552758,35769-3444,,6644.0193,1028.0900,46,2019-12-21 15:44:18, 
552763,423669029,,661.3400,114.9800,22,2019-07-29 16:04:54.470000,Catalog
552774,36467-1543,,33352.3500,3568.2900,146,2019-12-17 11:57:32.870000, 
552776,35222,,12437.4300,1204.6600,67,2020-03-07 11:15:36.933000,
552801,35007,,10763.9150,588.4300,204,2019-08-29 14:22:48,
552804,39110,,387.5520,19.0180,12,2019-08-02 10:51:20.700000,Internet Search Engine
552805,38826-9597,,53386.5648,2283.0800,229,2020-03-03 11:01:57.023000,Friend
552806,255411422,,8249.8200,2019.1800,132,2019-08-04 15:05:24.240000,
552810,36117,,4938.5200,684.4900,25,2019-08-10 13:36:09,Catalog
552814,35136,,299.0500,0.0000,10,2019-08-10 13:34:17,Catalog
552817,35226,,548.1100,5.5500,16,2019-08-07 11:44:24,
552823,36732,,8511.9100,975.6600,103,2019-12-13 15:14:29.117000,Friend
552843,35406,,1103.2800,71.3800,34,2019-08-15 18:20:55.137000,
552883,339508754,,7214.3000,2161.1200,30,2019-08-20 10:51:33.410000,Catalog
552890,32696,,5728.8200,480.7600,100,2019-08-24 10:48:43.523000,Sign/Drive By
552896,65737-7106,,2285.2800,98.9400,16,2019-08-24 10:57:34.650000,
552932,384017424,,3234.4200,285.3300,22,2019-09-03 12:43:47.280000,Catalog
552941,360032719,,12330.6200,1157.1000,54,2019-08-16 11:43:43.233000, 
552959,351145431,,1210.7350,278.5400,44,2019-12-24 11:01:41, 
552961,35087,,7944.8922,1059.9600,62,2019-12-22 13:10:17, 
552993,350712098,,3495.8025,469.2900,160,2019-12-17 13:50:12, 
553012,384776308,,8498.8200,1869.5800,126,2019-09-22 17:26:17.763000,
553022,49950,,3375.2600,254.7200,62,2019-09-23 10:46:49.467000, 
553028,43026-8530,,10584.8000,6822.2500,495,2019-09-20 14:40:44.290000,Sign/Drive By
553060,54476-1987,,13340.3400,2384.3100,222,2019-09-28 14:01:11.417000,
553082,35117,,940.2015,69.5300,21,2020-02-18 12:30:09,Internet
553085,342937305,,5325.3200,463.4000,51,2019-10-05 17:11:17.590000,Catalog
553121,36203,,4169.0050,328.9900,68,2020-01-07 16:31:37.087000,Catalog
553153,35150-6226,,775.9400,14.6200,14,2019-10-12 14:59:25.647000,Friend
553159,37067,,7714.0500,147455.9900,57,2019-10-15 17:39:21.370000,Sign/Drive By
553163,32317,,9822.0600,98.2200,88,2019-10-14 18:02:53.293000,
553169,30542-7710,,13948.1400,1905.4000,82,2019-10-16 16:01:41.640000,Magazine
553183,35226,,16565.3928,3303.1490,201,2019-10-19 15:57:55,Friend
553185,377424482,,210.1200,0.0000,10,2019-10-18 09:27:53.900000,
553187,323334345,,5292.9800,1214.6200,40,2019-10-19 15:34:22.527000,
553210,35115,,1901.8100,190.6600,36,2019-12-07 17:25:11,
553236,35242,,2152.9070,71.8200,36,2019-12-03 16:56:59, 
553311,354664765,,6435.1600,828.9000,80,2019-11-05 12:28:03.677000,
553353,350804015,,1490.4900,65.9900,25,2019-11-14 16:49:44,Catalog
553406,35209,,1568.7600,147.7435,21,2019-11-23 12:12:23,Internet
553410,30113-3302,,10156.2200,1631.6600,134,2019-11-20 14:28:55.523000,Friend
553412,30548-2181,,3551.9000,307.3600,68,2019-11-20 20:11:18.740000,Friend
553494,35242,,746.5667,195.9400,17,2020-03-15 15:56:50,
553502,39429,,7999.1400,1054.4400,38,2019-11-30 14:36:01.690000,
553510,40503,,1592.5400,112.1800,20,2019-11-29 19:39:34.110000,
553537,35115,,7332.5520,349.3600,12,2020-04-09 07:20:44,
553541,35111,,7141.4745,728.3800,90,2019-12-20 14:02:32.570000,Catalog
553559,35226,,788.9630,29.6700,24,2019-12-08 14:48:53,Friend
553564,346048130,,7886.7200,677.1200,100,2019-12-07 16:55:25.357000,Catalog
553566,45042,,8071.0900,2655.6300,129,2020-01-07 12:07:28.070000,Sign/Drive By
553567,358119508,,17728.3500,1528.4700,99,2019-12-06 16:22:41.187000,Catalog
553568,32405-5717,,4153.6200,1275.4400,60,2019-12-06 09:54:28.987000, 
553571,80534-8357,,136540.0514,9272.4040,1794,2020-09-26 16:04:37,Friend
553579,24701,,6211.7000,434.3600,46,2019-12-09 13:47:41.747000,Friend
553582,373854808,,15095.7200,766.0800,114,2019-12-09 09:36:06.697000,
553605,325412719,,1499.9200,149.8600,22,2019-12-12 12:19:41.933000,
553614,35603,,10909.3000,1237.8200,158,2019-12-12 16:07:09.380000,
553630,352162852,,351.9100,2.0000,16,2020-01-26 13:05:54, 
553654,30736-8082,,5590.0800,1505.8600,128,2019-12-14 17:03:40.863000,Friend
553655,49783,,1860.6300,234.9000,42,2019-12-14 14:22:12.310000,
553679,44136,,937.5600,165.9800,14,2019-12-15 13:39:41.050000,
553699,30064-4853,,6126.3400,1313.0600,116,2019-12-18 13:36:15.770000,prize registration
553735,945503353,,4045.1240,431.5900,36,2019-12-20 15:58:22.183000,Friend
553738,35085-3647,,1299.7000,266.3800,40,2019-12-21 13:04:14.497000,
553757,35173,,3555.0930,293.6600,50,2020-01-18 11:47:47, 
553783,,,2011.3600,123.4000,36,2019-12-24 14:53:22.167000,Friend
553786,352426426,,7138.3300,1569.9490,71,2019-12-26 15:35:36,Catalog
553787,35226,,17512.1403,1048.2800,172,2020-02-09 16:07:41, 
553802,35243,,9027.2820,493.1600,24,2019-12-24 14:33:20,Internet Search Engine
553826,383438642,,26879.6600,1840.7400,120,2019-12-27 16:07:36.640000,Internet Other
553837,300404299,,6255.4200,110.8800,66,2019-12-28 13:34:59.227000,
553852,39355,,23090.0400,3009.4800,120,2019-12-30 13:04:07.970000,
553920,352427079,,3614.8338,358899.6000,37,2020-03-18 14:28:12, 
553931,36561-4277,,6572.6600,296.2600,62,2020-01-07 16:39:26.930000,
553957,810073939,,1901.1600,96.7200,28,2019-03-30 13:06:00.087000,
553973,016091206,,3746.4400,293.8200,46,2017-10-21 11:36:29.340000,Internet
553987,358064836,,2380.6200,0.0000,30,2016-11-22 11:46:39.250000,
553994,35758-8518,,14543.7800,5470.6800,168,2020-01-08 14:32:36.117000,
554041,352261819,,368.9200,14.0000,9,2017-08-03 09:43:49, 
554083,84097,,6966.0600,202.8300,183,2020-01-13 13:45:04.307000,Catalog
554096,37209-3410,,141415.2000,5139.3000,528,2020-01-15 15:15:05.597000,
554103,35055,,3019.6200,465.0950,25,2020-01-18 15:36:06.550000, 
554112,47454,,20047.7400,593.1200,62,2020-01-16 14:15:27.310000,Woodcraft Web Site
554127,360678067,,4718.5000,1527.3000,50,2020-01-18 17:32:31.483000,
554136,37311-1526,,5613.4400,589.3200,122,2020-01-21 16:00:04.357000,
554164,32578,,14452.9400,2010.6000,116,2020-01-24 18:14:25.433000,
554178,40502,,6635.0500,676.6400,132,2020-01-24 11:40:09.840000,TV Ad
554179,657381224,,6109.3600,959.3400,64,2020-01-24 13:53:26.827000,Internet Vendor
554185,351162107,,10054.0000,430.8200,138,2020-01-24 13:42:27.887000,Catalog
554190,40330-7603,,20652.6300,1617.1400,85,2020-01-25 12:18:49.440000,Sign/Drive By
554213,71292-3338,,5539.8600,934.5000,82,2020-01-26 13:54:51.927000,Friend
554246,32577-9462,,7461.1000,1708587.4200,60,2020-01-31 13:02:47.033000,Internet Search Engine
554249,359514136,,6533.7500,359.7200,52,2020-02-21 15:58:45.313000,
554292,35126,,18457.5600,1834.8400,84,2020-02-03 14:20:11.907000,
554295,30230-2365,,13400.4100,1070.3800,99,2020-02-01 15:42:22.317000, 
554319,36124,,2303.5800,489.7600,52,2020-02-05 15:18:13.020000,
554335,35023,,1704.8430,385.5000,36,2020-02-18 11:57:26, 
554366,40729-0077,,12109.8400,931.8390,237,2020-02-11 11:18:48.960000,Friend
554378,39562,,24001.8000,5781.3800,304,2020-02-11 17:23:29.583000,Friend
554390,35126-3678,,15105.1280,6372.1300,132,2020-02-11 10:52:50, 
554427,53120-2575,,3386.3000,358.7600,42,2020-02-14 18:00:56.657000,Friend
554434,35216-3800,,663.7400,71.9800,12,2020-02-15 16:02:51.457000,Friend
554464,37343,,11202.8600,982.8600,272,2020-01-25 10:29:16.267000,
554465,356115425,,18712.8600,1658.9400,279,2020-02-19 15:40:40.607000,Sign/Drive By
554616,28747-5744,,30013.6400,3715.1600,122,2020-03-03 10:55:08.450000,Billboard
554693,42717,,17705.5300,1872.7900,72,2020-03-07 15:45:32.370000,
554701,357738506,,11214.6600,1652.0100,105,2020-03-06 16:54:42.290000,Friend
554707,359842929,,10450.4600,1270.7200,184,2020-02-28 14:25:46.270000,
554709,27107,,52215.9000,45049.2500,1085,2020-03-09 07:40:58.203000,Sign/Drive By
554722,35212,,3687.2400,436.1400,28,2020-03-10 12:49:41,Internet Search Engine
554735,39301,,740.6750,42.8400,22,2020-03-11 15:15:18,
554778,35226,,2514.1725,417.0100,31,2020-03-16 17:02:55,Catalog
554799,301158528,,2070.0600,383.8400,30,2020-03-11 18:59:24.293000,
554805,35016-1815,,8364.3000,657.1200,123,2020-03-12 15:04:01.927000,
554809,35043,,7750.5800,417.9200,116,2020-03-13 14:03:51.210000,
554864,35007,,10356.1680,1106.7800,97,2020-04-01 14:21:18,Catalog
554896,46062,,26219.9800,747.0800,138,2020-02-19 13:56:01.400000,
554921,36502-3422,,6583.0600,594.7600,38,2019-10-01 13:24:47.170000,
554997,29631-2833,,9318.3300,759.6800,94,2020-02-11 10:31:12.670000,Billboard
555008,351243127,,20537.2117,15699.2942,1263,2020-04-11 13:21:38,Catalog
555034,35670,,48499.6900,6223.5100,123,2018-02-04 13:36:28.020000,
555036,15129-8977,,23206.2000,812.2200,405,2019-04-10 15:09:09.317000,
555037,66701,,6626.7800,461.2500,65,2020-03-07 16:16:03.653000,Catalog
555040,32570,,2076.4000,695.7600,34,2020-01-26 16:02:32.690000,Catalog
555041,45240-3034,,70045.7300,22719.9300,1898,2020-02-21 15:16:16.957000,Sign/Drive By
555045,35053-2625,,13269.0000,112.0000,70,2020-01-08 13:56:34.503000,
555055,35146,,8233.0500,662.0400,35,2018-03-08 16:37:21.070000,
555073,35759,,17633.9600,1502.5500,68,2019-12-14 11:10:15.590000,Catalog
555082,32309-3332,,13379.4200,1512.7800,126,2020-05-30 11:41:42.770000,
555090,350940013,,5731.8400,328.6500,90,2020-02-14 13:34:15.650000,Catalog
555101,805505960,,10380.4400,1334.2700,149,2020-02-22 15:35:13.547000,Magazine
555102,96266-0077,,1371.0900,305.0100,11,2020-01-19 17:13:39.063000,
555108,41039-9002,,11741.4700,1746.0800,29,2018-10-13 11:02:25.380000,Internet Search Engine
555110,36545-2334,,23335.9100,1168.8500,124,2020-05-20 12:14:56.503000,
555115,378305610,,5010.9600,36.4000,98,2020-06-15 18:43:36.873000,Friend
555116,350570981,,1527.2700,6.0000,14,2019-12-12 12:09:35,Catalog
555128,128711741,,8930.8800,181.0000,90,2019-12-17 11:29:03.137000,Internet Search Engine
555130,453735401,,14699.0700,2044.9500,207,2017-03-06 11:43:52.223000,Sign/Drive By
555131,700372302,,583.4000,94.5000,10,2020-01-19 12:50:02.220000,Catalog
555139,37129-5804,,13926.7200,1066.9200,276,2020-02-24 12:52:47.583000,Internet
555141,45612-9776,,6586.4100,310.1200,71,2019-10-18 11:43:52.647000,
555144,83440-4373,,11883.8300,976.5000,128,2020-06-20 12:22:38.597000,
555149,37075-5214,,28410.8400,2978.9800,261,2019-06-05 12:54:52.490000,Newspaper
555151,34481,,1656.3200,147.4800,52,2020-06-29 16:41:02.123000,
555152,36265,,8903.4600,1245.2000,40,2019-12-17 13:20:13.060000,
555159,37769-5044,,9111.1600,857.6200,141,2020-01-30 15:44:22.833000,
555163,38401-5660,,31325.2200,2362.8000,588,2020-03-05 13:49:29.250000,Magazine
555167,32533-8909,,28221.7000,1978.3000,274,2020-03-15 16:58:26.200000,Catalog
555176,45430,,4389.8600,794.0200,78,2020-07-07 11:15:14.607000,
555194,78643-0921,,9217.9000,851.5800,50,2019-03-13 15:12:04.557000,Catalog
555204,19043-1401,,12170.8500,951.2700,268,2019-11-14 12:37:00.560000,Sign/Drive By
555207,350854410,,18303.5000,1339.6000,146,2020-03-05 13:30:49.553000,Catalog
555213,362668912,,3180.6600,121.1000,26,2020-02-01 17:08:34.860000,
555226,23116,,4060.6400,190.9600,130,2020-03-05 13:31:13.053000,
555229,36054,,16717.6800,738.2600,226,2020-01-18 11:37:36.047000,
555230,30534-1334,,18114.7600,867.5600,236,2019-09-14 14:19:18.020000,Sign/Drive By
555233,36106,,8762.9800,392.0800,70,2019-12-12 14:41:08.730000,
555234,33704-2714,,22644.2400,2362.5800,218,2019-12-15 11:40:25.263000,
555238,37421-2836,,9770.2100,207.1100,141,2020-03-09 12:39:41.143000,
555247,361094666,,5726.7000,966.9600,70,2020-02-03 11:50:07.710000,
555251,805388911,,5833.7900,274.6000,31,2019-06-19 19:10:49.250000,Internet
555261,393279559,,26137.7200,985.1000,90,2019-05-01 10:19:20.510000,Friend
555270,383551700,,9349.2000,458.9400,79,2020-02-18 15:49:41.757000,Friend
555298,787386560,,42540.1800,4410.9200,551,2020-01-31 14:33:38.257000,Catalog
555300,37027-8660,,5019.0400,1589.8600,96,2020-05-18 14:30:33.347000,
555310,337732327,,14701.2400,1171.5200,152,2020-03-16 15:05:52.967000,
555327,35043,,1513.4400,399.9600,36,2020-08-08 14:14:06.737000, 
555330,350621724,,6110.6400,731.8600,198,2019-12-27 18:23:33.280000,Catalog
555350,351146042,,600.1700,0.0000,9,2020-03-07 10:45:50, 
555361,352424660,,1397.7820,27.5500,18,2018-09-04 09:38:44,
555417,36572,,6688.2600,545.1000,38,2020-02-07 12:26:06.820000,Catalog
555421,66061-2998,,39448.1700,7012.2900,851,2020-09-01 15:24:41.173000,Friend
555423,39301-6808,,1477.8300,207.4800,21,2013-05-28 11:59:32.710000,Friend
555425,37760-3820,,54311.8400,4270.1300,808,2020-06-18 14:01:58.280000,
555429,35244,,4120.8600,79.1800,64,2020-01-28 18:50:07.980000,
555447,39705-9688,,21990.6800,667.5400,116,2019-12-07 14:45:28.273000,
555451,30171-1614,,13751.6200,2615.0600,187,2019-12-01 12:13:10.107000,Sales Rep
555456,362726044,,11108.9800,790.9100,67,2020-01-25 11:37:27.413000,
555460,35120-3606,,25110.3100,2570.3600,69,2018-10-06 14:55:36.210000,Friend
555476,302525059,,33059.9600,4391.4800,324,2019-12-30 10:06:11.533000,Internet
555481,80031-3718,,16797.8500,3298.8800,250,2020-01-24 15:32:01.133000,Sign/Drive By
555482,35758-1371,,14563.4000,986.6000,116,2020-02-13 12:13:59.913000,
555483,352426422,,13255.0600,773.2800,234,2020-01-05 17:29:01.243000,Competitor Referral
555485,30268,,26480.9000,2190.4600,152,2019-09-27 13:25:05.047000,Catalog
555508,30116,,15571.2800,2590.9600,212,2019-10-02 14:40:09.690000,
555517,33755,,57566.1300,38862.4000,1544,2020-03-10 12:29:00.800000,
555519,370302025,,4041.7200,148.0800,76,2020-05-14 13:29:27.713000,Catalog
555521,36067,,10225.1100,1530.8000,277,2020-01-04 13:25:16.743000,
555524,786136476,,18542.7300,1.6400,114,2018-12-14 14:55:00.330000,Competitor Referral
555539,17113-1526,,38161.5000,5084.2400,862,2020-08-12 11:07:27.380000,Catalog
555543,38847-9033,,40459.3700,2489.8500,802,2020-03-04 11:23:41.203000,Friend
555544,458569469,,12037.5935,2466.4205,162,2020-07-23 11:21:22.023000,Friend
555545,35051,,12235.6800,755.8000,70,2020-01-08 13:20:04.713000,
555560,48085-1341,,12132.5100,755.0100,219,2020-09-25 11:02:51.880000,
555603,32536,,3202.2100,319.0300,47,2020-01-21 13:27:03.130000,Catalog
555645,35124,,1549.2600,12.2600,11,2019-07-25 15:38:59,
555748,35242,,220.8900,10.2000,10,2019-12-19 16:45:53,Competitor Referral
555762,339911682,,5417.3000,666.7400,12,2015-01-28 12:14:38.040000,Sign/Drive By
555772,35761,,335.0100,2.5000,10,2017-12-15 14:04:16.640000,
555776,305133857,,499.0000,10.3600,12,2016-02-22 11:02:15.947000,Catalog
555852,38365,,1331.3000,16.0000,10,2017-09-16 10:18:40.420000,
555859,80939,,1123.1800,0.0000,10,2017-09-28 13:34:37,
555863,359763028,,678.7600,2.3500,10,2019-10-13 16:51:46.790000,
555871,35242,,309.0900,11.5000,11,2019-08-28 09:44:30,
555909,32466,,2574.8030,16.7400,9,2018-09-29 12:03:33,
555914,32526,,1306.4600,137.1400,6,2017-12-28 15:35:39.267000,Sign/Drive By
555922,35055-2113,,3434.2625,478.0575,58,2020-01-18 13:30:43.070000, 
555924,49009,,62.1200,24.0000,6,2017-12-30 17:01:50.393000,
555946,32433,,1003.7400,11.1600,10,2018-01-19 18:25:55.367000,
556005,32736,,6007.8400,241.4800,48,2016-03-02 15:12:54.110000,
556022,360542144,,7401.3200,23.0000,14,2016-05-14 11:22:44.307000,Catalog
556032,47630-3091,,1491.8300,260.7000,59,2016-11-06 12:10:17.147000,
556039,40222-6008,,10876.7200,331.8700,105,2019-10-09 16:13:19, 
556049,33761,,345.9400,13.3600,8,2017-01-16 14:33:42.840000,Catalog
556062,358080400,,2839.2000,207.2600,18,2017-09-16 13:58:51.420000,
556088,32514,,500.2000,63.0200,6,2017-04-28 13:00:07.860000,
556089,80215,,3671.3200,119.8200,50,2017-05-04 13:01:56.170000,Internet Search Engine
556091,36527,,1743.3200,160.0000,8,2015-08-10 16:53:06,
556098,71701,,599.8000,0.0000,6,2017-11-07 10:33:18,
556116,35175,,530.3200,31.9800,6,2018-03-03 17:37:18.507000,
556118,39335,,767.8600,85.9400,14,2018-03-12 10:29:13.077000,
556160,35242,,152.4600,1.6600,6,2018-12-11 15:20:24,
556377,36268,,987.3240,142.2500,13,2019-08-10 16:54:55,
556535,39059,,3531.1000,101.9100,17,2020-03-06 13:56:02,
556604,35173,,315.6700,46.4500,11,2019-12-31 10:16:28,
556614,980222386,,619.0800,19.8400,28,2014-05-24 17:08:19,
556617,28117-8422,,15781.0850,1368.1700,69,2020-06-13 15:09:41.120000,
556652,325779543,,3143.8200,574.4400,36,2018-06-28 13:05:19.770000,
556694,191071033,,493.0600,8.2000,10,2017-04-01 14:09:42.373000,
556721,32424,,819.0400,0.0000,10,2018-08-07 15:31:23.120000,Friend
556732,36352,,4237.2600,418.4200,36,2018-08-17 19:35:10.687000,
556796,404758967,,3482.8400,529.9000,68,2016-10-15 10:03:39.467000,Catalog
556902,490589332,,18163.3000,1780.1000,102,2018-09-26 11:02:03.410000,
556930,857081323,,804.9200,11.3800,18,2018-11-03 18:44:41.023000,
556932,403831903,,109.8800,0.0000,6,2016-11-06 12:53:29,
556962,325046846,,9067.6700,1740.4900,66,2018-11-23 16:43:02.567000,
556984,39307,,1262.7256,12.0000,9,2020-04-08 06:53:38,
556990,35150,,11047.6400,1709.7000,96,2018-11-28 16:34:31,
556992,325044474,,768.8200,148.8000,8,2018-12-08 16:36:27.943000,Catalog